"Sample Count","Linear Search Min","Linear Search Max","Linear Search Avg","Linear Search Single","Line Fit Min","Line Fit Max","Line Fit Avg","Line Fit Single","Line Fit Blind Min","Line Fit Blind Max","Line Fit Blind Avg","Line Fit Blind Single","Binary Search Min","Binary Search Max","Binary Search Avg","Binary Search Single","Hybrid Min","Hybrid Max","Hybrid Avg","Hybrid Single","Sequence",
"658","22","657","341.099945","45","1","7","3.660001","4","3","8","5.610001","7","5","10","9.160001","10","0","10","5.790000","5","1254",
"659","4","659","318.889954","157","1","8","3.790000","5","2","9","5.820001","6","6","10","9.300004","10","1","11","5.739998","5","1258",
"660","16","648","358.370056","389","1","7","3.860001","5","2","10","5.660002","3","6","10","9.210004","10","3","13","5.980000","5","1260",
"661","2","644","327.900024","111","2","7","3.760000","5","2","8","5.520003","5","5","10","9.020004","9","0","11","5.760001","8","1263",
"662","2","649","329.879974","200","0","6","3.570000","3","3","9","5.720002","8","4","10","9.180002","9","0","11","5.770000","7","1264",
"663","7","662","352.749939","518","1","8","3.810000","6","2","9","5.740000","6","4","10","9.080001","9","1","11","6.130000","5","1265",
"664","13","650","321.899994","25","0","8","3.440000","3","3","9","5.730000","6","6","10","9.270000","9","0","13","5.829999","4","1268",
"665","3","658","319.719879","59","1","8","3.680001","2","2","8","5.610001","4","5","10","9.120002","9","1","11","5.750000","3","1268",
"666","7","656","340.239929","533","0","7","3.770000","6","3","10","5.569999","6","6","10","9.310001","10","1","11","5.530000","1","1271",
"667","17","630","331.050018","90","1","8","3.520000","3","2","10","5.730000","4","4","10","9.150000","10","1","11","5.950000","5","1275",
"668","21","668","379.700012","383","1","8","3.760000","3","3","10","5.879999","6","6","10","9.160005","9","3","13","6.090002","5","1276",
"669","11","667","342.390015","284","0","7","3.710000","4","3","10","5.810001","6","2","10","9.209999","10","0","15","5.680001","5","1279",
"670","4","670","343.059845","607","2","9","3.840000","5","3","8","5.430001","7","2","10","9.170002","10","1","13","5.740000","5","1280",
"671","2","671","332.610046","538","1","6","3.740000","4","3","8","5.569999","8","7","10","9.340001","9","1","11","5.839998","7","1280",
"672","5","671","343.300018","142","1","8","3.710000","4","3","10","5.860000","5","8","10","9.370004","9","1","13","5.490001","11","1284",
"673","1","673","317.510071","105","1","7","3.940000","4","3","9","5.690000","6","6","10","9.230002","10","1","11","5.760003","7","1285",
"674","4","673","359.780060","528","1","7","3.660000","4","2","8","5.590000","4","5","10","9.380001","10","1","9","5.670002","5","1288",
"675","3","674","326.259979","196","1","7","3.850000","4","3","10","5.530003","4","4","10","9.149999","10","1","13","5.930001","7","1297",
"676","19","670","327.980103","303","1","7","3.750000","4","2","9","5.790000","5","3","10","9.169998","9","1","15","6.130000","7","1298",
"677","7","667","321.450043","347","2","6","3.660000","4","3","10","5.950000","4","2","10","9.170000","9","1","13","5.740000","8","1298",
"678","13","674","352.179993","376","1","8","3.780000","5","3","9","5.760000","5","5","10","9.279999","9","0","13","5.870001","7","1304",
"679","6","674","283.659973","15","1","7","3.790000","6","3","8","5.599999","5","5","10","9.129997","9","1","11","5.920000","9","1310",
"680","5","678","323.270081","249","0","7","3.610001","4","3","10","5.940000","5","5","10","9.020002","9","1","13","5.860000","6","1311",
"681","15","681","325.839935","373","1","11","3.899999","5","3","9","5.819997","5","6","10","9.300003","10","1","11","5.640002","4","1312",
"682","10","682","333.050049","60","0","7","3.760000","5","2","10","5.720000","6","5","10","9.240002","10","0","11","5.520001","5","1315",
"683","3","676","324.500031","221","1","8","3.790000","4","2","9","5.539999","6","3","10","9.190001","9","3","11","5.830000","5","1317",
"684","3","666","346.810150","348","2","7","3.990000","4","2","9","5.609999","6","3","10","9.220000","10","1","14","6.040001","5","1321",
"685","2","682","348.280090","32","1","6","3.730000","3","2","9","5.570002","5","6","10","9.200003","9","0","15","5.790000","3","1321",
"686","18","675","344.979980","53","1","6","3.449999","5","4","9","5.659998","6","5","10","9.120001","9","0","13","5.770000","5","1323",
"687","6","672","350.550140","562","0","6","3.530000","3","2","8","5.700000","8","6","10","9.290002","9","1","15","5.610000","5","1326",
"688","14","673","357.949921","316","1","7","3.670000","2","2","9","5.799999","6","4","10","9.360003","9","3","11","5.790001","5","1327",
"689","4","681","337.559967","77","2","7","3.620000","2","2","9","5.500000","5","5","10","9.260001","10","2","11","5.700002","5","1330",
"690","6","683","344.729980","616","1","6","3.700000","3","2","8","5.700002","7","6","10","9.219999","10","1","11","5.929998","7","1330",
"691","13","689","352.699982","229","0","7","3.430000","3","2","8","5.489999","6","6","10","9.139999","9","1","11","5.800002","5","1333",
"692","2","687","284.150177","666","1","10","3.710000","4","2","8","5.549999","4","4","10","9.260000","9","1","13","5.840001","9","1337",
"693","10","680","361.099945","139","1","8","3.870000","5","3","8","5.670000","5","5","10","9.260001","9","3","11","5.880001","3","1337",
"694","2","687","356.600128","316","1","6","3.590000","3","3","8","5.710002","5","3","10","9.320004","10","1","10","5.760000","5","1339",
"695","1","682","332.629944","682","0","7","3.740001","3","3","9","5.920000","4","6","10","9.310000","8","1","11","5.759999","7","1340",
"696","28","696","353.510040","372","1","7","3.780000","4","3","10","5.680000","5","3","10","9.340001","9","0","11","5.720001","7","1341",
"697","15","697","379.280090","362","1","7","3.669999","3","3","9","5.910001","8","4","10","9.090000","10","1","13","5.619999","6","1344",
"698","7","688","333.880066","27","0","9","3.800000","0","3","10","5.740001","6","3","10","9.160005","7","0","13","5.570001","5","1347",
"699","17","685","322.639984","61","0","6","3.689999","2","3","8","5.590000","6","2","10","9.210000","10","0","13","5.810000","5","1347",
"700","2","689","353.829987","469","2","6","3.740000","4","2","9","5.630002","6","1","10","9.040003","10","3","12","5.960000","12","1348",
"701","1","698","375.649994","112","1","7","3.840000","4","3","9","5.570001","6","1","10","8.920003","10","1","13","5.880001","11","1348",
"702","6","701","359.750031","374","0","6","3.580000","2","4","12","5.920002","5","6","10","9.370004","9","1","11","5.950003","5","1351",
"703","3","700","364.119965","608","1","6","3.589999","4","3","8","5.770001","7","5","10","9.139999","9","0","11","5.840002","7","1353",
"704","4","701","335.169983","353","1","7","3.670000","3","2","9","5.570003","7","3","10","9.220001","9","1","11","5.720002","7","1358",
"705","1","703","370.980042","318","0","10","3.820000","2","2","8","5.680001","5","3","10","9.200001","3","1","9","5.490000","5","1359",
"706","6","695","332.530060","84","0","6","3.620000","5","4","8","5.690001","5","6","10","9.200001","7","1","11","5.600000","3","1361",
"707","11","707","340.029968","412","1","8","3.730000","5","3","10","5.800001","4","3","10","9.100001","3","3","13","5.829999","3","1364",
"708","4","697","343.990082","687","0","6","3.730000","2","3","10","5.750001","5","3","10","8.960000","7","1","11","5.730001","7","1366",
"709","2","706","286.410034","303","1","8","3.630000","3","2","8","5.500000","4","3","10","9.240001","10","1","13","5.610001","5","1368",
"710","14","710","379.710022","209","0","8","3.720000","3","4","9","5.830002","5","2","10","9.330000","9","1","11","5.890000","7","1377",
"711","11","711","354.320038","239","1","8","3.830000","3","3","8","5.680002","6","2","10","9.060004","9","3","11","5.940001","5","1377",
"712","3","712","356.869995","417","1","9","3.710000","3","3","9","5.760001","7","5","10","9.219997","9","0","11","5.770001","9","1378",
"713","7","705","334.879974","200","1","7","3.770001","4","3","9","5.650001","5","5","10","9.160004","9","1","13","5.700001","7","1379",
"714","2","701","321.870056","377","2","6","3.579999","3","3","9","5.560000","4","7","10","9.300006","10","1","11","5.919998","5","1380",
"715","12","712","390.460052","671","0","8","3.740001","4","2","10","6.020001","7","5","10","9.209999","10","0","13","5.910000","7","1382",
"716","13","711","358.000061","429","1","7","3.660000","4","3","10","5.669998","6","5","10","9.270003","9","0","13","5.780001","5","1386",
"717","3","712","365.669922","140","1","6","3.620000","1","4","10","5.720001","5","4","10","9.059997","10","1","11","5.990003","7","1386",
"718","2","711","362.589935","671","1","6","3.530000","3","2","8","5.700000","6","4","10","9.340003","9","1","11","6.110000","5","1386",
"719","3","704","324.140106","622","0","9","3.660000","3","4","8","5.660002","7","5","10","9.240003","9","0","13","5.770000","5","1386",
"720","12","719","329.880005","657","1","8","3.720000","4","4","10","5.840000","7","7","10","9.360003","10","0","11","5.940000","4","1387",
"721","8","720","386.290070","501","0","7","3.720001","0","3","11","5.980000","6","6","10","9.420002","10","1","10","5.480001","5","1395",
"722","8","720","345.860016","491","1","7","3.760000","2","4","10","5.730000","6","6","10","9.339998","10","1","11","5.580000","7","1397",
"723","3","717","380.660065","15","1","6","3.889999","4","2","8","5.550000","6","5","10","9.270000","10","1","11","5.330000","4","1403",
"724","6","724","391.329926","82","1","7","3.710000","4","3","10","5.589999","5","5","10","9.480002","9","1","10","5.630000","5","1406",
"725","8","717","320.679901","135","0","9","3.640000","5","3","8","5.610002","5","4","10","9.150004","10","1","14","5.980000","8","1406",
"726","14","720","373.309967","23","1","7","3.790000","4","3","8","5.700000","6","1","10","9.290001","10","3","13","5.900001","7","1409",
"727","35","723","378.340088","38","0","8","3.790000","4","4","8","5.520001","6","2","10","9.270002","10","3","13","5.790000","6","1415",
"728","9","705","357.700073","399","2","7","3.780001","4","2","9","5.580001","6","6","10","9.300002","9","0","11","5.739999","7","1423",
"729","11","719","300.610077","436","2","8","3.950000","3","3","9","5.710001","7","6","10","9.260001","8","0","11","5.640000","6","1427",
"730","1","726","330.219971","554","2","7","3.840000","3","3","9","5.590000","4","4","10","9.070001","10","1","11","6.080001","6","1429",
"731","6","729","357.779938","6","1","8","3.690000","3","3","8","5.600000","6","5","10","9.239999","9","3","13","5.950000","5","1429",
"732","1","730","383.779968","130","1","6","3.760000","4","3","10","5.900000","5","4","10","9.260000","10","1","11","5.940001","4","1430",
"733","1","733","400.389893","594","0","8","3.880000","4","2","8","5.490000","5","2","10","9.250004","9","3","11","5.930000","5","1433",
"734","1","729","396.009979","465","0","7","3.640001","4","3","9","5.729997","4","4","10","9.140001","10","3","11","5.810000","3","1433",
"735","3","732","382.790039","732","0","6","3.610000","4","3","9","5.479999","6","3","10","9.209999","9","1","11","5.639997","6","1433",
"736","25","731","401.010071","59","2","6","3.690001","5","2","9","5.620003","4","5","10","9.280002","9","0","12","5.989999","3","1433",
"737","7","730","384.680054","521","1","8","3.790000","3","2","9","5.650000","5","3","10","9.220003","4","0","13","5.979998","7","1436",
"738","19","733","373.880066","370","1","6","3.750000","4","3","8","5.700001","6","6","10","9.410004","10","1","15","6.010001","7","1440",
"739","9","737","357.619934","386","1","8","3.770000","2","3","8","5.610002","5","4","10","9.380005","10","1","11","5.810000","7","1443",
"740","9","726","358.470062","538","1","8","3.720000","2","4","10","5.750000","6","7","10","9.339996","7","1","12","6.079999","9","1443",
"741","9","741","387.070038","627","0","7","3.500001","5","4","10","5.700001","6","5","10","9.250001","10","1","13","6.089999","7","1444",
"742","9","734","386.200012","550","0","7","3.680000","3","3","8","5.650001","5","3","10","9.210002","9","1","11","5.760000","5","1448",
"743","28","743","420.129944","133","1","7","3.689999","3","3","11","5.800000","7","3","10","9.370002","10","1","11","5.249999","1","1456",
"744","3","738","365.030060","262","0","7","3.730000","6","3","9","5.890001","7","4","10","9.330001","10","3","11","5.770000","5","1456",
"745","10","738","350.570007","185","0","7","3.650000","3","3","9","5.730001","4","3","10","9.150002","9","1","11","5.540000","5","1457",
"746","8","742","418.959961","424","0","8","3.780000","5","3","10","5.630000","5","5","10","9.139999","9","0","11","5.629999","7","1458",
"747","5","707","322.249969","131","1","6","3.670001","3","3","9","5.690001","4","3","10","9.340001","10","1","11","5.719999","11","1460",
"748","15","723","394.300018","206","0","8","3.799999","3","2","9","5.730000","9","6","10","9.250003","9","1","13","5.640000","9","1463",
"749","3","748","371.600098","234","1","8","3.710000","5","3","11","5.660001","4","6","10","9.280001","10","0","13","5.830001","4","1465",
"750","1","750","356.399994","505","0","6","3.509999","3","3","9","5.730000","7","4","10","9.450001","10","0","11","5.750000","7","1465",
"751","16","744","378.010101","317","2","7","3.970000","5","3","8","5.590001","7","1","10","9.290002","10","0","11","5.860001","4","1465",
"752","7","750","371.850098","533","0","7","3.630000","4","2","8","5.570001","6","2","10","9.230000","10","1","9","5.780002","6","1472",
"753","3","752","381.019928","687","1","6","3.570000","2","3","11","5.670001","5","4","10","9.219998","10","1","15","5.940001","3","1479",
"754","11","746","385.939880","578","2","8","3.930000","3","3","11","5.660003","5","3","10","9.120000","10","1","11","5.800000","7","1481",
"755","5","736","365.290100","167","0","7","3.470001","5","2","10","5.670002","6","4","10","9.030005","10","3","10","5.780001","5","1484",
"756","18","756","422.610016","381","0","6","3.680000","6","3","8","5.730001","6","5","10","9.350001","9","1","12","5.910001","3","1492",
"757","3","746","413.780090","519","1","8","3.650000","2","3","10","5.750000","7","3","10","9.110000","10","1","13","5.589999","5","1495",
"758","15","747","366.240021","664","0","8","3.660000","5","2","9","5.580001","7","5","10","9.360004","8","1","11","5.530001","5","1495",
"759","4","758","352.769958","428","1","6","3.759999","3","3","10","5.710000","6","3","10","9.139997","9","1","13","5.540000","5","1497",
"760","2","759","371.219971","518","1","7","3.760000","4","2","9","5.560001","7","6","10","9.370002","10","1","11","5.369999","6","1503",
"761","6","754","416.099884","393","1","7","3.770000","5","3","10","5.699999","4","4","10","9.260000","9","1","15","5.920001","7","1508",
"762","5","753","354.249908","426","0","7","3.859999","5","3","9","5.540002","5","4","10","9.280002","10","0","11","5.570001","3","1511",
"763","2","763","373.050018","204","2","7","3.820000","5","3","9","5.730000","7","5","10","9.140003","9","3","11","5.960001","4","1511",
"764","4","764","399.709991","216","0","6","3.830000","5","3","8","5.910001","5","5","10","9.150002","10","0","13","6.049997","4","1512",
"765","10","760","426.399963","79","1","6","3.610000","6","3","9","5.580000","3","5","10","9.369999","9","1","12","5.950000","5","1512",
"766","6","766","392.670074","467","1","6","3.719999","3","3","9","5.670002","4","5","10","9.320003","10","1","15","5.899999","7","1520",
"767","8","758","388.250122","327","0","7","3.490001","3","3","9","5.490000","5","6","10","9.409995","7","0","11","5.860000","5","1520",
"768","1","767","375.219971","286","1","7","3.690000","3","2","8","5.880000","5","5","10","9.300001","10","3","13","5.879999","8","1522",
"769","4","748","370.559967","308","2","6","3.549999","3","2","10","5.750000","7","4","10","9.260002","10","0","11","5.480000","5","1523",
"770","7","769","373.609955","56","0","6","3.640000","5","3","10","5.980001","7","2","10","9.270003","9","1","9","5.530001","3","1524",
"771","7","769","366.849945","689","0","7","3.849999","4","2","10","5.760001","6","3","10","9.349998","10","1","13","5.900001","7","1525",
"772","5","766","388.679962","248","1","7","3.570000","3","4","9","5.640001","6","4","10","9.120005","9","1","15","5.960000","5","1525",
"773","5","772","398.389984","692","0","8","3.670000","5","3","8","5.720002","8","1","10","9.279998","9","1","12","5.899999","5","1529",
"774","13","774","411.720001","317","1","8","3.920000","5","3","8","5.560001","3","3","10","9.260001","10","1","13","5.850001","7","1531",
"775","2","767","389.730011","329","1","7","3.570000","3","4","9","5.740002","5","4","10","9.310000","9","3","13","6.040000","13","1535",
"776","6","776","395.679901","20","1","7","3.559999","6","2","10","5.719999","7","3","10","9.300002","10","0","13","5.830000","7","1537",
"777","6","769","400.509979","327","2","8","3.710000","4","3","8","5.710000","6","3","10","9.230000","10","3","11","5.770001","7","1537",
"778","5","778","435.989990","736","1","6","3.789999","6","2","8","5.700001","3","4","10","9.190002","10","0","13","5.870001","5","1540",
"779","12","755","390.570007","136","2","7","3.640000","3","3","9","5.830000","8","7","10","9.410004","10","3","13","6.029999","3","1541",
"780","24","780","398.230011","456","0","6","3.420000","3","4","9","5.880000","6","5","10","9.460002","10","1","11","5.770002","5","1545",
"781","13","781","401.740082","567","0","7","3.980000","6","2","8","5.530001","5","5","10","9.510000","8","1","13","5.999998","7","1555",
"782","4","765","370.990051","483","2","7","3.750000","4","3","8","5.550000","6","4","10","9.250004","10","1","11","5.650002","5","1559",
"783","5","744","388.689911","450","0","8","3.620000","7","2","8","5.650000","5","3","10","9.160000","9","1","11","5.940001","5","1560",
"784","1","778","424.330048","676","1","7","3.630000","4","2","8","5.429999","4","4","10","9.160000","10","1","13","5.650002","5","1561",
"785","5","780","443.920166","504","2","7","3.739999","4","2","8","5.420002","6","2","10","9.330002","7","1","15","5.789999","12","1561",
"786","24","752","399.719971","618","1","9","3.900000","4","3","8","5.750002","7","2","10","9.280001","10","0","11","5.940001","3","1562",
"787","7","723","389.460022","559","0","7","3.820000","3","3","9","5.660002","9","6","10","9.240001","9","0","11","5.730003","7","1562",
"788","5","788","417.169861","584","1","8","3.700000","2","4","10","5.800002","5","4","10","9.529999","10","0","13","5.640001","6","1564",
"789","9","788","431.770111","97","0","7","3.620001","3","2","9","5.449998","5","4","10","9.230001","10","0","13","6.099998","8","1568",
"790","2","790","378.460144","567","1","7","3.849999","7","2","8","5.700001","7","5","10","9.400002","10","3","11","5.900001","7","1569",
"791","7","770","366.599915","177","1","6","3.600001","3","3","8","5.620002","8","4","10","9.300004","10","1","11","5.530001","7","1569",
"792","10","759","395.760040","444","1","8","3.610000","3","2","8","5.660002","3","4","10","9.430002","10","0","13","5.950001","11","1574",
"793","27","791","405.819977","675","1","7","3.840000","5","2","9","5.550000","5","4","10","9.299999","10","0","11","5.810001","3","1577",
"794","28","757","398.009949","540","2","7","3.740000","3","3","8","5.779999","6","4","10","9.140001","9","1","14","5.810000","1","1578",
"795","4","776","377.779938","489","1","6","3.560000","3","4","10","5.670000","5","3","10","9.340000","9","1","11","5.470000","6","1581",
"796","3","780","385.920013","169","0","7","3.719999","2","3","10","5.690001","6","6","10","9.470003","10","1","13","5.800003","5","1584",
"797","3","791","404.699951","716","0","9","3.650000","4","2","9","5.760000","6","4","10","9.290003","10","1","13","5.980000","5","1585",
"798","9","795","374.640045","561","0","9","3.650000","3","4","10","5.760002","6","4","10","9.390002","9","0","17","5.870000","5","1586",
"799","4","797","427.239899","507","1","7","3.749999","3","2","8","5.610001","5","5","10","9.510001","10","0","13","6.040001","5","1587",
"800","5","777","375.570038","677","1","9","3.650001","4","3","8","5.550001","7","7","10","9.460003","9","1","15","6.050002","5","1588",
"801","2","801","364.070007","734","1","6","3.729999","4","2","8","5.550001","6","7","10","9.460003","9","1","11","5.420000","6","1591",
"802","17","800","405.589996","719","0","7","3.610000","2","3","8","5.610003","5","5","10","9.420001","10","1","13","5.630001","2","1592",
"803","10","799","397.890106","254","0","7","3.580000","5","3","8","5.670002","5","3","10","9.160003","10","1","13","5.760001","5","1595",
"804","4","785","349.540100","218","1","7","3.750000","6","4","9","5.850002","5","2","10","9.290001","9","3","11","5.919999","7","1597",
"805","1","800","413.429901","710","1","7","3.790001","2","3","9","5.670002","6","3","10","9.340001","10","1","13","6.070001","7","1601",
"806","9","806","403.049896","551","1","6","3.539999","5","2","9","5.859999","6","5","10","9.370004","5","0","15","6.060001","9","1601",
"807","18","806","369.030121","292","1","7","3.530000","4","3","9","5.820001","6","5","10","9.360001","10","1","11","5.769999","11","1604",
"808","5","797","391.170013","299","1","6","3.740000","5","4","9","5.679999","6","5","10","9.410003","10","1","11","5.640000","9","1605",
"809","12","801","418.179962","269","0","6","3.740001","4","3","8","5.630002","7","6","10","9.420003","9","3","9","5.690000","7","1608",
"810","18","802","428.980103","337","1","8","3.720000","3","3","8","5.679998","5","7","10","9.430004","9","1","13","5.700000","1","1610",
"811","2","806","392.350006","403","1","7","3.680000","4","3","9","5.660001","5","3","10","9.120003","9","1","13","5.780000","4","1611",
"812","3","810","417.730011","650","1","7","3.490000","6","3","8","5.659999","7","3","10","9.210000","10","1","13","5.900000","5","1613",
"813","3","810","396.790009","492","0","7","3.720000","2","4","9","5.500000","4","3","10","9.269999","9","2","13","6.060001","7","1614",
"814","12","811","395.399872","622","0","6","3.650000","3","4","8","5.770000","6","4","10","9.350001","8","3","11","5.819998","5","1614",
"815","3","808","396.190033","317","1","7","3.520001","5","3","9","5.630001","7","5","10","9.390000","10","1","13","5.770002","3","1616",
"816","4","816","376.320068","263","1","6","3.569999","3","3","8","5.780000","5","6","10","9.380002","9","1","13","5.759999","5","1620",
"817","1","815","431.950043","524","1","8","3.480000","1","2","8","5.640002","4","4","10","9.349999","9","1","11","5.580001","9","1620",
"818","9","811","449.540039","384","1","6","3.630000","4","4","8","5.660000","5","5","10","9.349999","10","2","9","5.460002","3","1621",
"819","60","805","465.819946","89","0","7","3.840000","3","3","9","5.570001","6","3","10","9.380002","10","1","15","5.880000","6","1628",
"820","1","787","380.450073","583","1","6","3.790000","3","4","11","5.710002","7","3","10","9.189999","9","0","11","5.690001","6","1629",
"821","5","820","427.110077","184","1","8","3.699999","4","3","9","5.640001","5","5","10","9.370003","9","1","13","6.000001","8","1629",
"822","1","811","432.809906","682","1","7","3.710001","3","3","8","5.620001","6","4","10","9.300000","10","1","15","5.740000","5","1631",
"823","3","821","418.289886","802","2","8","3.760000","4","3","9","5.710001","5","5","10","9.450001","10","1","13","5.620001","4","1633",
"824","42","811","404.090179","131","0","9","3.640000","0","3","10","5.760001","4","4","10","9.329999","10","1","11","5.640000","7","1634",
"825","15","824","441.310059","441","0","7","3.609999","4","4","8","5.550000","6","4","10","9.340000","10","1","13","5.769999","7","1636",
"826","4","824","427.400055","431","1","6","3.560000","3","3","9","5.840000","6","7","10","9.620001","10","1","15","5.900001","5","1638",
"827","5","822","379.440033","168","1","7","3.510000","3","3","9","5.720001","7","4","10","9.410004","9","3","11","6.169999","7","1641",
"828","4","814","394.250031","32","1","7","3.670000","5","3","9","5.560003","5","4","10","9.160002","10","0","13","5.820000","5","1642",
"829","2","823","435.350128","573","0","7","3.600000","4","2","10","5.560000","5","2","10","9.140004","10","1","13","5.829999","5","1646",
"830","8","798","395.210052","278","1","8","3.810001","3","4","9","5.750001","4","4","10","9.350004","10","0","11","5.660002","3","1647",
"831","7","831","430.539948","342","0","6","3.550000","3","3","8","5.690001","6","6","10","9.400003","10","1","11","5.970001","5","1647",
"832","17","832","399.589966","456","2","7","3.620000","3","3","10","5.680000","7","6","10","9.380004","9","1","11","5.670002","5","1647",
"833","7","829","464.930145","723","1","9","3.840001","4","3","10","5.700000","5","6","10","9.349999","10","3","13","5.690000","5","1649",
"834","1","833","394.600098","833","1","7","3.689999","5","3","8","5.539999","5","4","10","9.250003","10","0","13","5.760001","6","1650",
"835","4","835","410.209900","480","1","7","3.890000","6","2","9","5.679999","6","4","10","9.350002","8","0","13","5.510002","5","1650",
"836","10","793","375.720032","627","1","6","3.919999","4","3","10","5.630001","6","7","10","9.430004","10","1","9","5.640000","5","1651",
"837","9","837","414.799896","519","1","7","3.810000","4","3","9","5.700000","5","1","10","9.280002","8","1","13","5.770000","5","1651",
"838","10","835","450.029968","798","0","8","3.730000","3","3","8","5.789999","8","5","10","9.539999","5","0","11","5.700001","6","1652",
"839","11","828","476.549957","315","0","6","3.560000","4","3","11","5.690000","4","6","10","9.460002","10","1","13","5.750000","7","1657",
"840","2","815","393.820221","168","1","6","3.640000","6","2","11","5.700000","8","1","10","9.140001","10","3","11","6.130001","5","1662",
"841","5","839","417.529907","251","1","7","3.630000","6","2","9","5.870000","7","5","10","9.529999","10","3","11","6.069997","5","1664",
"842","5","840","446.070068","591","1","8","3.709999","4","2","8","5.570002","5","2","10","9.210003","6","1","9","5.560001","6","1667",
"843","12","840","454.199921","254","0","6","3.860000","3","2","9","5.469999","5","3","10","9.490002","9","0","11","5.620001","5","1667",
"844","1","833","343.229889","216","2","6","3.860000","4","3","9","5.709999","4","4","10","9.450001","10","1","13","5.950001","7","1668",
"845","17","833","443.790039","796","1","6","3.730000","4","2","8","5.700000","6","6","10","9.470002","8","0","13","5.750002","7","1672",
"846","2","837","411.560028","264","1","7","3.660000","5","3","9","5.650000","4","4","10","9.460002","8","1","12","5.510001","5","1673",
"847","2","842","443.510040","462","1","6","3.750000","3","3","10","5.600002","5","6","10","9.530001","9","1","11","5.930000","5","1674",
"848","39","846","445.250031","710","1","7","3.920001","4","3","9","5.680001","3","3","10","9.320002","10","1","11","5.770001","5","1677",
"849","5","849","435.399963","454","0","7","3.630000","3","4","8","5.790001","5","4","10","9.420002","9","0","13","5.860000","5","1677",
"850","12","823","416.779968","447","2","8","3.709999","2","2","9","5.630000","5","4","10","9.440002","10","1","13","5.910000","5","1678",
"851","2","851","433.190002","606","1","7","3.530000","4","2","9","5.540000","4","4","10","9.419999","8","1","13","5.890001","3","1687",
"852","17","849","469.540131","760","1","10","3.720001","4","3","9","5.900000","7","3","10","9.440004","9","0","14","6.150000","6","1687",
"853","1","844","413.410034","208","1","7","3.550000","3","3","9","5.630001","6","1","10","9.360001","9","1","11","5.509998","5","1690",
"854","28","846","454.279999","134","1","8","3.550000","4","4","9","5.600001","5","5","10","9.380001","9","3","13","6.180000","7","1690",
"855","7","855","428.870026","733","1","7","3.760000","5","2","10","5.639998","6","6","10","9.540002","10","1","11","5.740002","9","1699",
"856","6","839","452.839966","264","1","7","3.600001","1","3","9","6.000000","6","2","10","9.390004","10","1","11","5.789999","7","1706",
"857","3","852","381.759979","256","1","8","3.479999","5","3","11","5.740001","5","5","10","9.219998","9","1","11","6.050001","5","1707",
"858","2","839","405.139954","677","1","8","3.810000","5","3","9","5.690000","6","5","10","9.360001","10","1","15","6.050000","7","1707",
"859","16","859","411.730011","333","0","6","3.660000","3","2","10","5.620003","6","2","10","9.200006","10","1","11","5.850001","5","1709",
"860","14","831","420.759827","830","1","7","3.770000","6","3","8","5.620003","5","6","10","9.420002","10","1","11","5.650001","5","1714",
"861","5","854","458.749969","687","2","8","3.859999","4","3","8","5.570002","7","3","10","9.300000","10","0","15","5.780001","0","1717",
"862","3","851","386.310089","725","2","7","3.700000","4","3","10","5.770000","7","1","10","9.229998","10","0","11","5.620001","5","1718",
"863","5","863","418.130096","572","1","7","3.750000","3","2","8","5.610001","4","5","10","9.339999","9","0","11","5.610001","3","1720",
"864","20","864","447.969910","575","1","7","3.760000","3","3","9","5.610001","8","1","10","9.350002","9","1","11","5.600000","3","1720",
"865","8","855","444.879852","270","1","7","3.599999","3","3","9","5.630000","5","6","10","9.440004","10","0","13","5.780000","4","1724",
"866","13","863","392.989990","153","1","7","3.650000","3","3","11","5.790003","5","3","10","9.220001","10","0","11","6.249999","5","1724",
"867","4","864","418.600037","263","0","7","3.620002","5","3","8","5.450001","6","5","10","9.400002","10","1","13","6.080000","9","1724",
"868","11","856","425.800079","27","1","6","3.570001","2","3","12","5.599999","6","2","10","9.180004","10","3","11","5.880000","7","1725",
"869","29","865","476.080017","57","1","6","3.750000","4","3","8","5.520001","5","4","10","9.410000","7","0","13","6.049999","5","1732",
"870","3","851","453.880157","672","0","8","3.680001","2","3","9","5.720000","6","5","10","9.350003","9","1","13","5.730002","6","1732",
"871","10","864","418.400024","93","1","7","3.920000","4","3","12","5.740000","5","6","10","9.589996","10","3","11","5.940001","9","1732",
"872","18","871","435.439972","507","0","7","3.700000","4","2","9","5.570002","5","5","10","9.480003","10","1","9","5.850000","1","1733",
"873","12","864","432.710022","167","1","6","3.670001","3","3","9","5.670000","5","5","10","9.350004","10","1","10","5.560001","7","1734",
"874","3","869","408.460052","139","2","7","3.660000","4","3","8","5.449999","5","5","10","9.440001","10","1","11","5.849999","9","1736",
"875","7","875","473.410004","634","1","6","3.670000","3","3","8","5.750000","6","5","10","9.559998","9","1","13","5.600002","2","1738",
"876","2","874","493.140015","815","1","7","3.700001","2","3","9","5.690000","5","4","10","9.410002","10","1","13","5.690001","5","1739",
"877","7","873","455.430023","754","2","7","3.750000","7","3","10","5.670002","7","7","10","9.640002","9","1","11","6.100000","7","1749",
"878","1","873","423.139954","61","1","6","3.560000","6","3","8","5.540001","4","3","10","9.400006","9","0","13","5.560000","9","1756",
"879","2","875","429.939911","25","1","6","3.820000","4","3","9","5.640001","7","5","10","9.410002","9","3","11","5.600001","8","1758",
