"Sample Count","Linear Search Min","Linear Search Max","Linear Search Avg","Linear Search Single","Line Fit Min","Line Fit Max","Line Fit Avg","Line Fit Single","Line Fit Blind Min","Line Fit Blind Max","Line Fit Blind Avg","Line Fit Blind Single","Binary Search Min","Binary Search Max","Binary Search Avg","Binary Search Single","Hybrid Min","Hybrid Max","Hybrid Avg","Hybrid Single","Sequence",
"885","3","877","397.910156","364","1","2","1.609999","1","3","4","3.540001","4","5","10","9.300002","8","1","3","1.880000","3","1769",
"886","4","885","421.520020","592","1","2","1.649999","2","3","4","3.550000","4","6","10","9.520000","10","1","3","2.170000","3","1771",
"887","2","885","484.790161","789","1","2","1.600000","2","3","4","3.550000","4","4","10","9.380002","10","0","3","2.030000","1","1773",
"888","8","882","488.740082","763","1","2","1.580000","1","3","4","3.600000","4","3","10","9.259999","10","1","3","2.100000","3","1775",
"889","2","886","455.619995","114","0","2","1.530000","2","3","4","3.490000","4","3","10","9.560000","10","1","3","2.090000","1","1777",
"890","26","888","487.470062","401","1","2","1.670000","2","3","4","3.450001","4","5","10","9.430004","9","1","3","2.140001","1","1779",
"891","21","871","461.620026","460","1","2","1.520000","2","2","4","3.409999","3","4","10","9.540004","10","1","3","2.120000","3","1781",
"892","4","888","471.110107","653","1","2","1.600000","2","3","4","3.580000","3","4","10","9.400000","4","1","3","2.060000","3","1783",
"893","6","881","447.290009","768","1","2","1.670000","2","3","4","3.550000","4","6","10","9.500003","10","1","3","2.020000","3","1785",
"894","4","882","430.119873","174","1","2","1.660000","1","3","4","3.520000","4","7","10","9.450003","9","1","3","2.160000","3","1787",
"895","4","872","427.599915","305","1","2","1.530000","2","3","4","3.470000","3","2","10","9.349998","10","1","3","2.060000","3","1789",
"896","2","871","413.050049","579","1","2","1.490000","2","3","4","3.570000","4","5","10","9.380002","10","1","3","2.059999","1","1791",
"897","10","887","438.870178","21","1","2","1.550000","1","3","4","3.560000","3","4","10","9.270001","10","1","3","2.160000","1","1793",
"898","16","894","469.109955","772","1","2","1.470000","2","3","4","3.590000","4","6","10","9.430002","10","1","3","1.920000","3","1795",
"899","3","881","471.409973","574","0","2","1.580000","2","3","4","3.650000","3","2","10","9.549999","9","1","3","2.160001","3","1797",
"900","5","898","457.499939","709","1","2","1.550000","2","2","4","3.580000","3","4","10","9.239998","10","0","3","2.199999","3","1799",
"901","8","901","408.089966","418","0","2","1.500000","2","3","4","3.479999","4","5","10","9.620000","10","1","3","2.080000","3","1801",
"902","30","897","462.820068","407","1","2","1.510000","2","3","4","3.520000","4","2","10","9.280001","10","1","3","2.000000","3","1803",
"903","4","899","443.850098","201","1","2","1.580000","1","3","4","3.530000","4","5","10","9.380001","7","1","3","2.100000","3","1805",
"904","5","896","456.529907","533","1","2","1.490000","1","3","4","3.610000","4","6","10","9.469998","10","1","3","2.080000","1","1807",
"905","5","896","492.660034","182","1","2","1.520000","1","3","4","3.509999","4","2","10","9.420007","10","1","3","2.200000","1","1809",
"906","8","895","420.250031","553","1","2","1.520000","1","3","4","3.570000","4","7","10","9.550001","10","1","3","1.940000","1","1811",
"907","21","889","485.899994","845","1","2","1.520000","2","3","4","3.450000","3","1","10","9.479998","10","1","3","2.100001","1","1813",
"908","2","907","472.210022","608","1","2","1.560000","1","3","4","3.620000","3","3","10","9.279999","8","1","3","2.100000","3","1815",
"909","10","909","431.070038","440","1","2","1.580000","2","3","4","3.590000","4","3","10","9.370000","9","1","3","2.200000","3","1817",
"910","1","895","463.590057","718","1","2","1.580000","2","3","4","3.480000","3","3","10","9.500003","10","1","3","2.060000","1","1819",
"911","16","908","462.099915","208","1","2","1.600000","2","3","4","3.610000","3","6","10","9.559999","10","1","3","2.140000","1","1821",
"912","21","908","472.879913","472","1","2","1.550000","2","3","4","3.530000","3","4","10","9.460003","10","1","3","2.120000","3","1823",
"913","16","909","450.839996","322","1","2","1.610000","1","3","4","3.590000","4","3","10","9.400004","10","1","3","2.080000","3","1825",
"914","5","912","512.419922","701","1","2","1.589999","2","3","4","3.540000","4","5","10","9.570001","10","1","3","2.100001","3","1827",
"915","9","913","443.860016","381","1","2","1.520000","2","3","4","3.510000","3","7","10","9.610000","9","1","3","2.020000","3","1829",
"916","8","916","463.709930","427","1","2","1.540000","2","3","4","3.550000","4","3","10","9.319998","10","1","3","2.160001","3","1831",
"917","10","916","519.399963","910","0","2","1.470000","1","3","4","3.610000","3","4","10","9.390004","7","1","3","2.100000","1","1833",
"918","11","911","413.090027","643","0","2","1.490000","2","3","4","3.420000","3","4","10","9.690002","10","1","3","2.030000","3","1835",
"919","7","902","444.349915","843","1","2","1.529999","1","3","4","3.590000","4","5","10","9.540004","10","1","3","2.260000","1","1837",
"920","12","919","479.500061","737","1","2","1.510000","1","3","4","3.550000","4","3","10","9.170000","10","1","3","2.140000","3","1839",
"921","10","921","508.820068","475","1","2","1.530000","2","3","4","3.540000","3","7","10","9.680003","10","1","3","1.980000","3","1841",
"922","2","921","475.750122","897","0","2","1.530000","2","3","4","3.609999","3","5","10","9.540002","10","1","3","2.100000","1","1843",
"923","7","919","486.249939","282","1","2","1.570000","1","3","4","3.510000","3","4","10","9.460000","10","1","3","1.960001","3","1845",
"924","5","923","409.129974","578","1","2","1.560000","2","3","4","3.500000","3","4","10","9.590000","10","1","3","2.080000","1","1847",
"925","9","923","421.189972","704","1","2","1.490000","1","3","4","3.510000","4","6","10","9.329999","7","1","3","1.940000","3","1849",
"926","34","924","449.920166","876","1","2","1.490000","2","3","4","3.510000","4","7","10","9.620002","9","1","3","2.170000","3","1851",
"927","7","922","467.300018","752","1","2","1.630000","1","2","4","3.500000","3","3","10","9.430001","7","1","3","1.950000","1","1853",
"928","38","927","501.019958","541","1","2","1.610000","2","3","4","3.499999","4","2","10","9.490001","8","1","3","2.040000","3","1855",
"929","3","921","451.709869","5","1","2","1.520000","2","3","4","3.540000","4","5","10","9.440001","9","1","3","2.160000","3","1857",
"930","2","929","482.989899","331","0","2","1.540000","2","3","4","3.490000","3","3","10","9.410003","10","1","3","1.960000","3","1859",
"931","31","927","494.049988","858","1","2","1.440000","2","3","4","3.490000","4","5","10","9.460003","10","1","3","2.000000","3","1861",
"932","11","909","452.149963","606","1","2","1.510000","1","3","4","3.540000","4","6","10","9.050008","10","1","3","2.220000","3","1863",
"933","8","933","469.450012","773","1","2","1.540000","2","3","4","3.579999","4","4","10","9.450003","10","1","3","2.100000","3","1865",
"934","14","928","508.259949","315","1","2","1.570000","1","3","4","3.480000","3","4","10","9.340001","9","1","3","1.950000","1","1867",
"935","2","934","479.390015","202","1","2","1.550000","2","3","4","3.500000","4","4","10","9.450002","6","0","3","2.030000","3","1869",
"936","11","920","426.820007","920","1","2","1.530000","1","3","4","3.550000","3","4","10","9.490003","9","1","3","1.940000","3","1871",
"937","3","937","480.879913","451","1","2","1.550000","1","3","4","3.479999","3","3","10","9.330002","10","1","3","2.200000","3","1873",
"938","4","938","426.450012","194","1","2","1.529999","1","3","4","3.560001","3","5","10","9.470002","9","1","3","1.980000","1","1875",
"939","3","935","450.689972","726","1","2","1.470000","2","3","4","3.550000","4","2","10","9.460002","10","1","3","2.020000","3","1877",
"940","10","932","413.189941","513","1","2","1.470000","1","3","4","3.570000","3","2","10","9.280004","10","1","3","2.100000","3","1879",
"941","4","938","475.799927","54","1","2","1.520000","1","3","4","3.610000","3","6","10","9.550001","9","1","3","1.940000","1","1881",
"942","5","942","514.060059","135","1","2","1.550000","1","3","4","3.490000","3","1","10","9.450003","9","1","3","2.020000","3","1883",
"943","4","938","491.330048","859","1","2","1.560000","1","3","4","3.550000","4","5","10","9.560000","10","1","3","1.920000","1","1885",
"944","26","944","503.810059","815","1","2","1.460000","1","3","4","3.420001","4","3","10","9.390004","10","1","3","1.860000","1","1887",
"945","26","931","528.419983","179","1","2","1.540000","1","3","4","3.590000","4","5","10","9.489999","8","1","3","2.139999","3","1889",
"946","6","937","494.140015","444","1","2","1.560001","2","3","4","3.440001","3","2","10","9.280004","10","1","3","2.060000","1","1891",
"947","13","940","438.800018","566","1","2","1.490000","1","3","4","3.460000","4","3","10","9.340001","9","0","3","1.890000","1","1893",
"948","1","940","468.989960","104","1","2","1.470000","1","3","4","3.549999","3","3","10","9.410005","10","1","3","2.080000","1","1895",
"949","6","948","472.359833","563","1","2","1.570000","2","3","4","3.510000","4","4","10","9.310001","10","1","3","2.260000","3","1897",
"950","13","923","424.339996","299","1","2","1.460000","1","3","4","3.490000","3","3","10","9.490002","10","1","3","2.160000","1","1899",
"951","2","950","478.550049","162","1","2","1.470000","2","3","4","3.490000","4","3","10","9.490002","8","1","3","1.840000","3","1901",
"952","30","948","489.209869","679","1","2","1.570000","2","2","4","3.579999","4","3","10","9.410004","10","1","3","2.010000","3","1903",
"953","21","950","453.500061","776","1","2","1.609999","2","2","4","3.490000","4","3","10","9.310000","7","1","3","2.160001","3","1905",
"954","49","924","513.909973","556","1","2","1.570000","1","3","4","3.530000","3","5","10","9.490002","8","1","3","2.080000","3","1907",
"955","6","955","500.010040","576","1","2","1.520000","1","3","4","3.550000","3","5","10","9.320001","10","1","3","2.180001","3","1909",
"956","4","922","475.599976","825","1","2","1.560000","2","3","4","3.510000","4","2","10","9.199999","9","1","3","2.099999","3","1911",
"957","5","956","430.569946","93","1","2","1.490000","2","3","4","3.540000","4","4","10","9.650005","10","1","3","1.900000","3","1913",
"958","8","954","426.149933","157","1","2","1.610000","2","2","4","3.450001","3","3","10","9.400001","10","1","3","2.020001","1","1915",
"959","2","958","470.240021","516","1","2","1.590000","2","3","4","3.429999","3","3","10","9.530004","10","1","3","1.940000","3","1917",
"960","4","954","476.450012","618","1","2","1.500000","1","3","4","3.550000","4","2","10","9.450002","10","1","3","1.980000","1","1919",
"961","3","958","468.969910","546","1","2","1.610000","2","3","4","3.510000","3","5","10","9.550002","10","1","3","2.010000","3","1921",
"962","7","961","529.780029","705","1","2","1.560000","1","3","4","3.470000","3","3","10","9.450002","10","1","3","2.120000","1","1923",
"963","2","945","449.439972","811","0","2","1.490000","2","3","4","3.560000","4","4","10","9.430004","10","1","3","1.940000","3","1925",
"964","13","950","505.139984","754","1","2","1.560000","1","3","4","3.550000","4","4","10","9.620002","10","1","3","1.860000","3","1927",
"965","1","953","465.840027","688","1","2","1.580000","1","3","4","3.530001","4","4","10","9.490003","10","1","3","2.140000","3","1929",
"966","17","965","513.690002","505","1","2","1.510000","1","3","4","3.460000","3","4","10","9.370003","10","1","3","2.200001","3","1931",
"967","2","955","466.410034","288","1","2","1.550000","2","3","4","3.519999","3","6","10","9.599999","9","1","3","1.960000","1","1933",
"968","8","958","497.309937","514","0","2","1.440000","2","3","4","3.620000","3","6","10","9.540000","10","1","3","1.920000","3","1935",
"969","13","898","476.969940","77","1","2","1.470000","1","3","4","3.510000","4","5","10","9.440003","7","0","3","2.030000","3","1937",
"970","5","970","476.850037","837","1","2","1.420000","1","2","4","3.580001","4","4","10","9.460002","10","1","3","2.140000","1","1939",
"971","24","965","515.270081","317","1","2","1.600000","1","3","4","3.520000","4","5","10","9.439999","10","1","3","2.100000","3","1941",
"972","5","954","497.550018","691","1","2","1.580000","2","3","4","3.530000","3","6","10","9.450002","10","1","3","2.020001","1","1943",
"973","12","972","478.820038","67","1","2","1.570000","1","3","4","3.479999","3","3","10","9.430004","10","0","3","2.010000","1","1945",
"974","16","974","511.350006","929","1","2","1.610000","2","3","4","3.540000","4","3","10","9.460000","9","1","3","2.200000","3","1947",
"975","16","975","455.370026","92","1","2","1.480000","1","3","4","3.500000","4","2","10","9.380001","10","1","3","2.100001","3","1949",
"976","3","970","498.299988","609","1","2","1.520000","2","3","4","3.550000","4","4","10","9.360004","9","1","3","1.940000","3","1951",
"977","10","973","487.719971","578","1","2","1.520000","1","3","4","3.520001","3","5","10","9.590002","10","1","3","1.980000","3","1953",
"978","29","978","508.990021","46","1","2","1.470000","1","3","4","3.570001","4","3","10","9.480005","10","1","3","2.029999","3","1955",
"979","20","979","502.470032","59","1","2","1.460000","2","3","4","3.590000","4","4","10","9.510000","10","1","3","2.060000","3","1957",
"980","3","972","518.860107","807","1","2","1.530000","1","3","4","3.500000","4","6","10","9.520000","10","1","3","1.840001","3","1959",
"981","19","976","476.549957","282","1","2","1.520000","2","3","4","3.560000","4","4","10","9.500000","4","1","3","2.060000","3","1961",
"982","14","981","509.199829","941","1","2","1.510000","1","3","4","3.540000","3","3","10","9.300000","10","0","3","2.069999","1","1963",
"983","10","969","425.350067","145","1","2","1.550000","1","3","4","3.619999","4","4","10","9.710000","10","1","3","2.040001","1","1965",
"984","7","971","471.020020","813","1","2","1.520000","1","2","4","3.460000","3","5","10","9.480000","10","0","3","2.110000","3","1967",
"985","33","983","523.650024","303","1","2","1.520000","2","3","4","3.510000","4","3","10","9.480003","8","1","3","2.120000","3","1969",
"986","18","986","542.879944","204","1","2","1.530000","2","3","4","3.510000","4","4","10","9.470002","7","1","3","2.040001","1","1971",
"987","20","986","501.809998","281","1","2","1.480000","2","3","4","3.510000","4","3","10","9.369999","10","0","3","1.910000","3","1973",
"988","1","958","476.989990","430","1","2","1.580000","1","2","4","3.540000","4","5","10","9.220000","8","1","3","2.140000","3","1975",
"989","3","980","487.870087","283","1","2","1.500000","2","3","4","3.510000","4","2","10","9.500002","9","1","3","1.940000","3","1977",
"990","9","989","537.110046","546","1","2","1.510000","1","3","4","3.540000","3","6","10","9.629999","10","1","3","2.059999","1","1979",
"991","2","986","417.700012","201","1","2","1.540000","2","3","4","3.510000","4","2","10","9.480000","10","1","3","1.999999","3","1981",
"992","9","970","488.819977","149","1","2","1.480000","1","3","4","3.500000","4","4","10","9.510000","10","1","3","1.900000","3","1983",
"993","14","988","534.080200","656","1","2","1.550000","2","3","4","3.620000","4","3","10","9.530004","10","1","3","2.000000","3","1985",
"994","10","977","470.789886","59","1","2","1.470000","1","3","4","3.500000","3","4","10","9.520003","8","1","3","1.840000","1","1987",
"995","4","990","537.119812","17","1","2","1.540000","2","3","4","3.550001","3","2","10","9.320003","9","1","3","2.090000","3","1989",
"996","15","996","523.759949","425","1","2","1.470000","1","3","4","3.570000","3","3","10","9.420004","10","1","3","2.000000","1","1991",
"997","38","989","517.679871","462","1","2","1.510000","1","2","4","3.420001","4","2","10","9.380001","7","1","3","1.970000","3","1993",
"998","9","997","513.449951","414","1","2","1.450001","2","3","4","3.510000","4","5","10","9.530000","10","1","3","2.080001","3","1995",
"999","2","997","495.889923","356","1","2","1.530000","2","2","4","3.490000","3","5","10","9.520000","10","1","3","2.040000","3","1997",
"1000","3","998","507.729919","561","1","2","1.400000","1","3","4","3.539999","3","5","10","9.660005","10","1","3","1.920000","3","2000",
